CTUID,Geography,Total - Mother tongue,  Single responses,    Official languages,      English,      French,    Non-official languages,      Aboriginal languages,        Algonquian languages,          Blackfoot,          Cree-Montagnais languages,            Atikamekw,            Montagnais (Innu),            Moose Cree,            Naskapi,            Northern East Cree,            Plains Cree,            Southern East Cree,            Swampy Cree,            Woods Cree,"            Cree, n.o.s.",          Eastern Algonquian languages,            Malecite,            Mi'kmaq,          Ojibway-Potawatomi languages,            Algonquin,            Ojibway,            Oji-Cree,            Ottawa (Odawa),"          Algonquian languages, n.i.e.",        Athabaskan languages,          Northern Athabaskan languages,            Babine (Wetsuwet'en),            Beaver,            Carrier,            Chilcotin,            Dene,            Dogrib (Tlicho),            Gwich'in,            Sarsi (Sarcee),            Sekani,            Slavey-Hare languages,              North Slavey (Hare),              South Slavey,"              Slavey, n.o.s.",            Tahltan languages,              Kaska (Nahani),              Tahltan,            Tutchone languages,              Northern Tutchone,              Southern Tutchone,"          Athabaskan languages, n.i.e.",        Haida,        Inuit languages,          Inuinnaqtun (Inuvialuktun),          Inuktitut,"          Inuit languages, n.i.e.",        Iroquoian languages,          Cayuga,          Mohawk,          Oneida,"          Iroquoian languages, n.i.e.",        Kutenai,        Michif,        Salish languages,          Comox,          Halkomelem,          Lillooet,          Okanagan,          Shuswap (Secwepemctsin),          Squamish,          Straits,          Thompson (Ntlakapamux),"          Salish languages, n.i.e.",        Siouan languages,          Dakota,          Stoney,"          Siouan languages, n.i.e.",        Tlingit,        Tsimshian languages,          Gitxsan (Gitksan),          Nisga'a,          Tsimshian,        Wakashan languages,          Haisla,          Heiltsuk,          Kwakiutl (Kwak'wala),          Nuu-chah-nulth (Nootka),"          Wakashan languages, n.i.e.","        Aboriginal languages, n.o.s.",      Non-Aboriginal languages,        Afro-Asiatic languages,          Berber languages,            Kabyle,"            Berber languages, n.i.e.",          Cushitic languages,            Bilen,            Oromo,            Somali,"            Cushitic languages, n.i.e.",          Semitic languages,            Amharic,            Arabic,            Assyrian Neo-Aramaic,            Chaldean Neo-Aramaic,            Harari,            Hebrew,            Maltese,            Tigrigna,"            Semitic languages, n.i.e.","          Afro-Asiatic languages, n.i.e.",        Austro-Asiatic languages,          Khmer (Cambodian),          Vietnamese,"          Austro-Asiatic languages, n.i.e",        Austronesian languages,          Bikol,          Cebuano,          Fijian,          Hiligaynon,          Ilocano,          Malagasy,          Malay,"          Pampangan (Kapampangan, Pampango)",          Pangasinan,"          Tagalog (Pilipino, Filipino)",          Waray-Waray,"          Austronesian languages, n.i.e.",        Creole languages,          Haitian Creole,"          Creole, n.o.s.","          Creole languages, n.i.e.",        Dravidian languages,          Kannada,          Malayalam,          Tamil,          Telugu,"          Dravidian languages, n.i.e.",        Hmong-Mien languages,        Indo-European languages,          Albanian,          Armenian,          Balto-Slavic languages,            Baltic languages,              Latvian,              Lithuanian,            Slavic languages,              Belarusan,              Bosnian,              Bulgarian,              Croatian,              Czech,              Macedonian,              Polish,              Russian,              Serbian,              Serbo-Croatian,              Slovak,              Slovene (Slovenian),              Ukrainian,"              Slavic languages, n.i.e.",          Celtic languages,            Scottish Gaelic,            Welsh,"            Celtic languages, n.i.e.",          Germanic languages,            Afrikaans,            Danish,            Dutch,            Frisian,            German,            Icelandic,            Norwegian,            Swedish,            Vlaams (Flemish),            Yiddish,"            Germanic languages, n.i.e.",          Greek,          Indo-Iranian languages,            Indo-Aryan languages,              Bengali,              Gujarati,              Hindi,              Kashmiri,              Konkani,              Marathi,              Nepali,              Oriya (Odia),              Punjabi (Panjabi),              Sindhi,              Sinhala (Sinhalese),              Urdu,            Iranian languages,              Kurdish,              Pashto,              Persian (Farsi),"            Indo-Iranian languages, n.i.e.",          Italic (Romance) languages,            Catalan,            Italian,            Portuguese,            Romanian,            Spanish,"            Italic (Romance) languages, n.i.e.",        Japanese,        Kartvelian languages,          Georgian,        Korean,        Mongolic languages,          Mongolian,        Niger-Congo languages,          Akan (Twi),          Bamanankan,          Edo,          Ewe,"          Fulah (Pular, Pulaar, Fulfulde)",          Ga,          Ganda,          Igbo,          Lingala,          Rundi (Kirundi),          Kinyarwanda (Rwanda),          Shona,          Swahili,          Wolof,          Yoruba,"          Niger-Congo languages, n.i.e.",        Nilo-Saharan languages,          Dinka,"          Nilo-Saharan languages, n.i.e.",        Sign languages,          American Sign Language,          Quebec Sign Language,"          Sign languages, n.i.e",        Sino-Tibetan languages,          Chinese languages,            Cantonese,            Hakka,            Mandarin,            Min Dong,"            Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",            Wu (Shanghainese),"            Chinese, n.o.s.","            Chinese languages, n.i.e.",          Tibeto-Burman languages,            Burmese,            Karenic languages,            Tibetan,"            Tibeto-Burman languages, n.i.e.",        Tai-Kadai languages,          Lao,          Thai,"          Tai-Kadai languages, n.i.e",        Turkic languages,          Azerbaijani,          Turkish,          Uyghur,          Uzbek,"          Turkic languages, n.i.e.",        Uralic languages,          Estonian,          Finnish,          Hungarian,"          Uralic languages, n.i.e.","        Other languages, n.i.e.",  Multiple responses,    English and French,    English and non-official language,    French and non-official language,"    English, French and non-official language"
5350010.01,0010.01 (5350010.01)   00000 (  4.0%),5420,5275,3960,3840,120,1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,90,0,0,0,10,0,0,10,0,80,10,40,0,0,0,20,5,5,0,0,30,5,30,0,50,0,0,0,0,0,0,5,0,0,40,0,5,10,0,10,0,15,0,5,15,0,0,0,830,0,5,220,5,5,5,215,0,5,15,15,10,5,55,60,20,5,5,5,20,0,0,0,0,0,45,0,0,5,0,30,0,0,0,5,0,0,15,85,60,0,5,15,0,0,5,5,0,15,5,0,10,30,0,0,25,0,460,0,50,235,15,160,0,20,0,0,25,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,190,190,115,0,65,0,10,0,5,0,0,0,0,0,0,0,5,0,0,25,0,25,0,0,0,20,0,0,15,0,0,145,15,120,5,5
5350010.02,0010.02 (5350010.02)   00100 (  6.8%),7475,7230,5265,5075,190,1965,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,80,0,0,0,0,0,5,0,0,80,5,40,0,0,0,20,0,10,0,0,40,0,40,0,130,0,10,0,0,0,0,10,0,0,110,0,0,0,0,5,0,15,0,0,10,5,0,0,1155,5,5,265,0,0,5,260,0,5,10,20,15,5,65,65,35,5,10,5,20,0,5,0,0,0,90,5,5,15,0,60,0,0,5,0,0,0,30,160,105,10,15,25,0,0,0,5,5,25,5,5,20,55,0,0,55,0,600,0,70,315,35,185,0,20,0,0,45,0,0,20,0,0,0,5,0,0,0,0,0,0,5,0,5,0,5,5,0,0,0,5,5,0,0,405,405,250,5,115,0,10,15,15,0,0,0,0,0,0,15,5,5,0,15,0,15,0,0,0,10,0,5,15,0,0,250,40,185,0,20
5350011.00,0011.00 (5350011.00)   00100 (  6.1%),17455,16850,11820,11330,485,5035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5035,265,0,0,0,5,0,0,5,0,265,20,190,0,0,0,40,0,5,0,0,75,5,70,0,115,0,5,0,0,0,5,15,0,0,90,0,0,10,0,5,10,70,5,15,40,15,5,0,2540,15,35,735,15,5,10,715,0,15,15,40,20,20,120,325,105,10,10,5,45,0,5,0,0,0,140,5,10,30,0,70,5,0,15,5,0,0,70,810,455,45,35,165,0,5,15,0,0,75,5,10,95,350,0,5,350,5,735,5,110,195,80,350,0,50,0,0,245,0,0,20,0,0,5,0,0,0,0,0,0,0,5,0,10,0,5,5,5,0,5,0,0,0,0,1505,1495,645,10,745,0,30,25,40,0,0,0,0,0,0,10,5,5,0,80,5,70,0,0,0,40,10,5,25,0,5,600,95,450,25,25
5350012.01,0012.01 (5350012.01)   00100 (  5.0%),11660,11225,6725,6415,310,4505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,290,0,0,0,35,0,0,35,0,260,30,195,0,0,5,10,0,15,0,0,80,0,75,0,130,0,10,0,5,0,0,10,0,0,105,0,0,0,0,0,0,70,10,10,40,15,0,0,1850,15,15,410,10,5,0,400,0,10,5,15,10,5,85,195,35,10,5,5,30,0,5,0,5,0,85,5,5,20,0,45,0,0,0,0,0,0,30,715,405,40,30,125,0,5,10,0,5,60,10,0,115,310,0,5,295,0,570,5,55,120,45,350,0,60,0,0,165,0,0,45,0,0,0,0,0,0,10,0,0,0,5,5,10,0,5,5,0,0,5,0,0,0,0,1720,1700,475,5,1100,0,25,25,70,0,15,10,0,5,0,20,0,15,5,40,5,35,0,0,0,40,5,5,30,0,0,430,35,360,20,15
5350012.03,0012.03 (5350012.03)   00100 (  4.8%),8865,8500,5070,4860,210,3425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3425,235,0,0,0,0,0,0,0,0,235,5,220,0,0,0,10,5,0,0,0,55,0,55,0,90,0,5,0,10,0,0,10,5,0,65,0,0,0,0,0,0,110,15,10,65,25,0,0,1505,15,10,345,5,5,0,340,0,10,10,10,10,0,70,155,35,5,10,0,20,0,0,0,0,0,65,5,5,20,0,35,0,5,10,0,0,0,30,675,495,50,50,155,0,5,25,10,5,65,10,10,115,175,5,0,170,0,370,5,45,60,40,220,0,25,0,0,120,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1190,1190,390,0,715,5,25,10,35,0,0,0,0,0,0,10,0,10,0,35,0,30,0,0,0,30,5,5,20,0,0,370,45,300,10,10
5350012.04,0012.04 (5350012.04)   00000 (  4.8%),4900,4705,3080,2935,145,1625,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,110,0,0,0,0,0,0,5,0,100,5,90,0,0,0,5,0,5,0,0,15,0,15,0,45,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,50,5,10,25,15,0,0,875,0,5,245,10,5,5,235,0,5,5,5,5,0,50,105,15,5,5,10,15,0,5,0,0,0,60,5,0,10,0,35,0,0,5,0,0,0,20,270,210,35,15,90,0,0,5,0,0,20,5,0,35,60,0,0,60,5,275,0,40,40,25,160,0,30,0,0,35,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,400,400,210,0,165,5,15,5,15,0,0,0,0,5,0,5,0,5,0,20,5,20,0,0,0,15,0,5,5,0,0,195,15,155,10,10
5350013.01,0013.01 (5350013.01)   00000 (  5.0%),6275,6040,3995,3825,170,2050,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2045,195,0,0,0,5,0,0,5,0,195,30,135,0,0,0,10,0,15,5,0,30,0,25,0,80,0,0,0,5,0,0,10,5,0,65,5,0,5,0,5,0,40,0,5,15,15,5,0,985,5,5,205,5,5,0,200,5,0,10,10,5,5,50,70,15,0,5,5,20,0,0,0,0,0,80,0,10,15,0,45,0,0,5,0,5,0,25,370,260,25,20,75,0,0,5,0,5,45,5,0,75,105,0,0,100,5,290,5,45,45,30,165,0,35,0,0,60,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0,555,550,200,5,305,0,20,5,15,5,0,0,0,0,0,10,0,5,0,20,0,20,0,0,0,15,5,0,15,0,0,230,25,190,15,5
5350013.02,0013.02 (5350013.02)   00000 (  4.3%),8125,7770,4490,4285,205,3275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3270,195,0,0,0,5,0,0,5,0,190,0,185,0,0,0,5,0,0,0,0,30,0,30,0,65,0,5,0,0,0,0,10,5,0,50,0,0,5,0,5,0,65,0,15,30,20,0,0,1520,5,25,365,10,5,5,355,0,0,20,20,10,5,50,190,25,0,10,5,25,0,5,0,0,0,130,0,5,25,0,80,5,0,5,0,5,0,35,655,450,55,40,150,0,5,10,0,0,55,10,5,110,200,0,5,195,5,310,0,85,55,35,140,0,65,0,5,130,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,1095,1090,375,5,630,0,20,15,40,0,10,5,0,5,0,5,5,5,0,30,0,25,0,0,0,45,5,5,30,0,0,360,30,305,10,10
5350014.00,0014.00 (5350014.00)   00100 (  7.9%),1240,1200,735,705,25,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,5,0,0,5,5,5,0,0,0,10,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,5,0,5,0,0,0,0,205,5,5,35,0,0,0,40,0,0,0,0,0,0,10,15,5,0,0,0,5,0,5,0,0,0,15,0,0,5,0,5,0,0,0,0,0,0,5,85,45,10,5,15,0,0,5,0,0,5,5,0,10,40,0,0,40,0,55,0,15,10,5,15,0,10,0,0,25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,150,55,5,80,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,45,5,35,0,0
5350015.00,0015.00 (5350015.00)   00000 (  4.2%),3600,3500,2540,2440,100,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,80,0,0,0,10,0,0,10,0,70,20,40,0,0,0,5,5,5,0,0,10,0,10,0,40,0,0,0,0,5,0,5,0,0,35,0,0,0,0,0,0,10,0,0,5,0,0,0,485,0,10,140,10,0,5,140,0,5,5,15,5,5,25,65,10,0,5,0,5,0,5,0,0,0,50,5,5,15,0,25,0,0,0,0,5,0,10,140,110,50,15,10,0,0,0,0,0,5,0,0,25,35,0,0,35,0,125,0,35,25,20,45,0,15,0,0,25,0,0,25,5,0,0,0,0,0,0,0,0,5,0,0,10,0,0,5,5,0,0,0,0,0,0,245,240,110,5,90,0,15,5,10,0,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,20,0,5,15,0,0,100,15,80,0,0
5350016.00,0016.00 (5350016.00)   00000 (  6.3%),9740,9450,6890,6550,335,2565,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2565,205,0,0,0,35,0,5,30,0,175,40,105,5,0,5,15,0,15,0,0,70,5,70,0,140,0,5,0,0,0,0,15,5,0,115,0,0,5,0,0,0,60,5,5,50,5,0,0,1275,5,20,360,5,5,5,355,0,5,10,15,10,10,90,140,40,5,10,5,20,0,0,0,0,0,105,5,5,25,0,60,0,0,5,0,5,0,40,335,210,55,35,25,0,0,5,5,0,25,5,10,50,125,0,20,105,0,405,0,80,85,40,200,0,35,5,0,95,0,0,40,5,0,0,0,0,0,0,0,0,0,5,0,25,0,5,5,5,5,0,0,0,0,0,540,530,315,5,175,0,15,5,5,0,10,5,0,10,0,10,0,10,0,25,0,20,0,0,0,50,10,5,35,0,0,285,50,220,10,10
5350017.00,0017.00 (5350017.00)   00000 (  4.6%),7880,7645,5520,5325,195,2120,5,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2120,250,0,0,0,35,0,0,30,0,215,75,85,0,0,5,5,5,40,0,0,30,5,20,0,175,0,5,0,5,5,0,10,0,0,145,0,0,5,0,0,0,20,0,5,15,0,0,0,1150,5,10,390,10,5,5,380,0,0,10,20,65,5,60,115,50,5,30,5,10,0,5,0,0,0,75,5,0,10,0,50,0,0,0,0,0,0,20,205,140,40,10,30,0,5,0,0,0,15,5,10,30,65,0,5,60,0,435,0,60,70,25,280,0,25,0,0,65,5,0,45,5,0,5,0,0,0,5,5,0,5,5,0,10,0,5,10,5,0,0,5,5,0,0,285,280,160,0,95,0,15,10,10,0,0,0,0,0,0,5,0,5,0,30,0,25,0,0,0,35,5,5,20,0,0,235,35,170,15,15
5350018.00,0018.00 (5350018.00)   00100 (  5.6%),2335,2285,1835,1775,60,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,15,0,0,0,0,0,0,0,0,15,0,15,5,0,0,0,0,0,0,0,30,5,25,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,5,0,0,0,0,0,0,195,0,0,65,5,0,0,60,0,0,5,0,0,5,10,20,15,0,5,0,0,0,0,0,0,0,20,0,0,0,0,15,0,0,5,0,0,0,10,35,20,5,5,5,0,0,0,0,0,0,0,0,10,15,0,0,15,0,65,0,10,25,0,30,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,150,100,0,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,10,0,0,5,0,0,50,10,40,5,0
5350019.00,0019.00 (5350019.00)   00100 (  6.8%),3040,2965,2120,2055,65,845,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,25,0,0,0,5,0,0,5,0,25,5,5,0,0,0,5,0,15,0,0,75,5,75,0,30,0,0,0,0,0,0,0,0,0,30,0,0,0,0,5,0,5,0,0,0,0,0,0,270,5,5,75,5,0,5,70,0,0,5,5,5,10,10,25,5,0,0,0,5,0,0,0,0,0,20,0,0,10,0,10,0,0,0,0,0,0,15,55,35,5,5,5,0,0,5,0,0,10,0,0,5,20,0,0,15,0,95,0,10,50,10,30,0,5,0,0,10,0,0,15,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,395,385,305,5,50,0,10,0,20,0,10,0,0,5,0,5,0,5,0,5,0,5,0,0,0,10,0,0,5,0,0,70,10,60,0,0
5350020.00,0020.00 (5350020.00)   00000 (  3.0%),2390,2345,1945,1855,90,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,15,0,0,0,0,0,0,0,0,15,0,15,0,0,0,5,0,0,0,0,15,0,15,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,5,0,0,0,0,0,0,250,0,0,70,5,5,0,65,5,0,5,0,5,15,15,10,5,0,0,0,5,0,0,0,0,0,45,0,5,5,0,30,0,0,5,0,0,0,15,50,45,10,5,15,0,0,0,0,0,5,0,5,10,5,0,0,10,0,65,0,20,10,5,35,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,80,50,0,20,0,5,5,5,0,5,0,0,10,0,0,0,0,0,5,0,5,0,0,0,5,5,0,0,0,0,40,10,25,5,5
5350021.00,0021.00 (5350021.00)   00000 (  3.9%),5200,5115,4525,4390,130,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,25,0,0,0,0,0,0,0,0,20,0,10,0,0,0,5,0,0,0,0,15,0,15,0,30,0,0,0,0,0,0,5,0,0,25,0,5,0,0,0,0,0,0,0,5,0,0,0,395,0,5,120,5,5,5,115,0,0,5,0,5,10,30,25,5,5,10,5,5,0,5,0,5,0,105,0,5,15,0,75,0,0,5,0,5,0,10,30,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,25,0,115,0,30,20,15,55,0,5,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,35,0,25,0,5,0,5,0,0,0,0,0,0,10,0,5,0,10,0,5,0,0,0,25,5,10,10,0,0,80,25,50,0,0
5350022.00,0022.00 (5350022.00)   00000 (  2.6%),3865,3835,3485,3405,80,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,10,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,5,0,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,65,5,5,0,60,0,5,5,5,5,5,5,10,0,0,0,0,15,0,0,0,0,0,75,0,10,5,0,50,0,0,0,0,0,0,15,20,10,0,0,0,0,0,0,0,0,5,0,0,5,10,0,0,10,0,80,0,25,10,5,35,0,5,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,15,0,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,10,0,5,10,0,0,35,15,15,0,0
5350023.00,0023.00 (5350023.00)   00000 (  2.4%),3200,3160,2835,2750,90,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,245,0,0,60,10,10,0,55,0,0,0,10,5,10,10,5,5,5,0,0,5,0,0,0,0,0,80,0,5,20,0,50,0,0,5,0,0,0,20,15,10,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,5,0,75,0,15,10,5,40,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,25,25,15,0,5,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,15,5,0,10,0,0,40,10,25,5,5
5350024.00,0024.00 (5350024.00)   00000 (  3.5%),6875,6750,5970,5800,165,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,30,0,0,0,0,0,0,0,0,25,5,15,0,0,0,5,0,0,0,0,10,0,10,0,20,0,5,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,0,0,10,0,0,0,530,0,0,165,10,10,0,150,0,0,10,5,20,10,35,35,20,0,0,5,10,0,0,0,0,0,105,10,5,20,0,60,0,5,5,0,0,0,25,45,25,5,5,5,0,5,0,0,0,10,0,0,5,15,0,0,15,0,190,5,50,50,15,75,0,15,0,0,10,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,115,110,55,5,35,0,0,5,0,0,10,0,0,10,0,0,0,0,0,10,0,10,0,0,0,25,5,5,10,0,0,120,40,75,5,5
